sub_folder_name,model_name,precision_class,recall_class,f1_class,n_classes,precision_rel,recall_rel,f1_rel,score_rel,max_score,n_rel,exception_occurred
BusTransportationManagementSystem,cot2-mlx-community-Falcon3-10B-Instruct-6bit,0.27,0.67,0.38,6,0.07,0.25,0.11,3,20,4,False
BusTransportationManagementSystem,mlx-community-gemma-3-4b-it-5bit,0.67,0.67,0.67,6,0,0,0,0,20,4,False
BusTransportationManagementSystem,cot2-deepseek-chat,0.22,0.33,0.27,6,0,0,0,0,20,4,False
BusTransportationManagementSystem,cot2-gpt-4-turbo,0.29,0.33,0.31,6,0,0,0,0,20,4,False
BusTransportationManagementSystem,cot2-codestral-2508,0.5,0.67,0.57,6,0,0,0,0,20,4,False
BusTransportationManagementSystem,cot-gpt-5-nano,0.8,0.67,0.73,6,0,0,0,0,20,4,False
BusTransportationManagementSystem,cot-mistral-large-2411,0.8,0.67,0.73,6,0,0,0,0,20,4,False
BusTransportationManagementSystem,cot-claude-3-7-sonnet-20250219,0.2,0.33,0.25,6,0,0,0,0,20,4,False
BusTransportationManagementSystem,few2-mlx-community-Falcon3-10B-Instruct-6bit,1.0,0.67,0.8,6,0,0,0,0,20,4,False
BusTransportationManagementSystem,few-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.25,0.33,0.29,6,0,0,0,0,20,4,False
BusTransportationManagementSystem,few2-mlx-community-gemma-3-4b-it-5bit,0.67,0.33,0.44,6,0,0,0,0,20,4,False
BusTransportationManagementSystem,gpt-5-nano,0.67,0.67,0.67,6,0,0,0,0,20,4,False
BusTransportationManagementSystem,cot2-mlx-community-gemma-3-4b-it-5bit,0.57,0.67,0.62,6,0,0,0,0,20,4,False
BusTransportationManagementSystem,cot-o3-mini,0.4,0.33,0.36,6,0,0,0,0,20,4,False
BusTransportationManagementSystem,cot-gpt-5,0.5,0.5,0.5,6,0,0,0,0,20,4,False
BusTransportationManagementSystem,cot2-gpt-5-mini,0.22,0.33,0.27,6,0,0,0,0,20,4,False
BusTransportationManagementSystem,cot-mlx-community-Llama-3.2-3B-Instruct-4bit,0.8,0.67,0.73,6,0,0,0,0,20,4,False
BusTransportationManagementSystem,gemini-2.5-flash,0.33,0.33,0.33,6,0,0,0,0,20,4,False
BusTransportationManagementSystem,few-deepseek-chat,0.22,0.33,0.27,6,0,0,0,0,20,4,False
BusTransportationManagementSystem,mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.4,0.33,0.36,6,0,0,0,0,20,4,False
BusTransportationManagementSystem,few-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.33,0.33,0.33,6,0,0,0,0,20,4,False
BusTransportationManagementSystem,few-gemini-2.5-flash,0.33,0.33,0.33,6,0,0,0,0,20,4,False
BusTransportationManagementSystem,cot2-gpt-3.5-turbo,0.33,0.5,0.4,6,0,0,0,0,20,4,False
BusTransportationManagementSystem,few-gpt-4-turbo,0.4,0.33,0.36,6,0,0,0,0,20,4,False
BusTransportationManagementSystem,cot2-gpt-5,0.4,0.33,0.36,6,0,0,0,0,20,4,False
BusTransportationManagementSystem,few2-claude-3-7-sonnet-20250219,0.5,0.5,0.5,6,0,0,0,0,20,4,False
BusTransportationManagementSystem,few2-gpt-4-turbo,1.0,0.67,0.8,6,0,0,0,0,20,4,False
TruckLogistics,cot2-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0,8,True
TruckLogistics,cot2-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.6,0.33,0.43,9,0,0,0,0,40,8,False
TruckLogistics,cot-mistral-small-2506,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0,8,True
BusTransportationManagementSystem,cot2-claude-3-7-sonnet-20250219,0.5,0.67,0.57,6,0,0,0,0,20,4,False
TruckLogistics,mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0,8,True
TruckLogistics,few-mlx-community-gemma-3-4b-it-5bit,0.8,0.44,0.57,9,0,0,0,0,40,8,False
TruckLogistics,few2-codestral-2508,0.57,0.44,0.5,9,0.3,0.38,0.33,6,40,8,False
TruckLogistics,few-gpt-5-nano,0.57,0.44,0.5,9,0.25,0.25,0.25,8,40,8,False
TruckLogistics,cot2-claude-sonnet-4-5-20250929,0.57,0.44,0.5,9,0.38,0.38,0.38,6,40,8,False
TruckLogistics,few2-claude-sonnet-4-5-20250929,0.57,0.44,0.5,9,0.38,0.38,0.38,10,40,8,False
TruckLogistics,few2-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.5,0.44,0.47,9,0.2,0.25,0.22,4,40,8,False
TruckLogistics,few2-o3-mini,0.5,0.33,0.4,9,0,0,0,0,40,8,False
TruckLogistics,few-mlx-community-phi-4-8bit,0.5,0.44,0.47,9,0.33,0.38,0.35,9,40,8,False
TruckLogistics,cot-gpt-4-turbo,0.57,0.44,0.5,9,0.38,0.38,0.38,6,40,8,False
TruckLogistics,cot-gpt-3.5-turbo,0.75,0.33,0.46,9,0.4,0.25,0.31,4,40,8,False
TruckLogistics,cot-mlx-community-Falcon3-10B-Instruct-6bit,0.29,0.44,0.35,9,0.1,0.12,0.11,2,40,8,False
TruckLogistics,cot2-mistral-small-2506,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0,8,True
TruckLogistics,cot-deepseek-chat,0.57,0.44,0.5,9,0.38,0.38,0.38,7,40,8,False
TruckLogistics,few-claude-3-7-sonnet-20250219,0.57,0.44,0.5,9,0.33,0.38,0.35,10,40,8,False
TruckLogistics,few2-gpt-5-mini,0.5,0.44,0.47,9,0.29,0.25,0.27,5,40,8,False
TruckLogistics,few-mistral-large-2411,0.57,0.44,0.5,9,0.33,0.38,0.35,6,40,8,False
TruckLogistics,few-gpt-4o,0.57,0.44,0.5,9,0.3,0.38,0.33,6,40,8,False
TruckLogistics,few-codestral-2508,0.57,0.44,0.5,9,0.3,0.38,0.33,9,40,8,False
TruckLogistics,cot-claude-sonnet-4-5-20250929,0.5,0.44,0.47,9,0.33,0.38,0.35,6,40,8,False
TruckLogistics,gpt-4-turbo,0.57,0.44,0.5,9,0.38,0.38,0.38,12,40,8,False
TruckLogistics,cot2-gpt-4o-mini,0.4,0.44,0.42,9,0.22,0.25,0.24,2,40,8,False
TruckLogistics,gpt-4o,0.36,0.44,0.4,9,0.33,0.5,0.4,11,40,8,False
TruckLogistics,mlx-community-Falcon3-10B-Instruct-6bit,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0,8,True
TruckLogistics,few-gpt-5-mini,0.5,0.44,0.47,9,0.3,0.38,0.33,6,40,8,False
TruckLogistics,cot-mlx-community-gemma-3-4b-it-5bit,0.5,0.44,0.47,9,0.12,0.12,0.12,1,40,8,False
TruckLogistics,claude-sonnet-4-5-20250929,0.5,0.44,0.47,9,0.33,0.38,0.35,9,40,8,False
TruckLogistics,few2-gpt-4o-mini,0.5,0.44,0.47,9,0.2,0.12,0.15,2,40,8,False
TruckLogistics,few-gpt-4o-mini,0.5,0.44,0.47,9,0.17,0.12,0.14,4,40,8,False
TruckLogistics,mistral-large-2411,0.57,0.44,0.5,9,0.38,0.38,0.38,6,40,8,False
TruckLogistics,few2-gemini-2.5-flash,0.57,0.44,0.5,9,0.33,0.38,0.35,7,40,8,False
TruckLogistics,few-o3-mini,0.57,0.44,0.5,9,0.33,0.38,0.35,10,40,8,False
TruckLogistics,gpt-3.5-turbo,0.57,0.44,0.5,9,0.29,0.25,0.27,5,40,8,False
TruckLogistics,cot2-gemini-2.5-flash,0.57,0.44,0.5,9,0.33,0.25,0.29,5,40,8,False
TruckLogistics,cot-gemini-2.5-flash,0.57,0.44,0.5,9,0.4,0.25,0.31,4,40,8,False
TruckLogistics,cot2-mlx-community-phi-4-8bit,0.5,0.44,0.47,9,0.17,0.25,0.2,3,40,8,False
TruckLogistics,few2-mistral-large-2411,0.57,0.44,0.5,9,0.38,0.38,0.38,5,40,8,False
TruckLogistics,few-gpt-5,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0,8,True
TruckLogistics,gpt-5,0.5,0.44,0.47,9,0.3,0.38,0.33,7,40,8,False
TruckLogistics,cot-mlx-community-phi-4-8bit,0.5,0.44,0.47,9,0.22,0.25,0.24,3,40,8,False
TruckLogistics,few2-mistral-small-2506,0.57,0.44,0.5,9,0.33,0.38,0.35,7,40,8,False
TruckLogistics,few2-mlx-community-Llama-3.2-3B-Instruct-4bit,0.6,0.33,0.43,9,0.24,0.62,0.34,15,40,8,False
TruckLogistics,cot-gpt-4o,0.57,0.44,0.5,9,0.38,0.38,0.38,6,40,8,False
TruckLogistics,few2-gpt-5-nano,0.57,0.44,0.5,9,0.4,0.25,0.31,5,40,8,False
TruckLogistics,few2-gpt-4o,0.75,0.33,0.46,9,0.5,0.25,0.33,5,40,8,False
TruckLogistics,cot-codestral-2508,0.57,0.44,0.5,9,0.4,0.25,0.31,6,40,8,False
TruckLogistics,few2-mlx-community-phi-4-8bit,0.57,0.44,0.5,9,0.2,0.25,0.22,4,40,8,False
TruckLogistics,few2-gpt-3.5-turbo,0.75,0.33,0.46,9,0.4,0.25,0.31,5,40,8,False
TruckLogistics,mlx-community-Llama-3.2-3B-Instruct-4bit,0.5,0.44,0.47,9,0.32,0.75,0.44,16,40,8,False
TruckLogistics,cot2-mlx-community-Llama-3.2-3B-Instruct-4bit,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0,8,True
TruckLogistics,cot-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0,8,True
TruckLogistics,cot-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.75,0.33,0.46,9,0.4,0.25,0.31,5,40,8,False
TruckLogistics,codestral-2508,0.57,0.44,0.5,9,0.33,0.38,0.35,12,40,8,False
TruckLogistics,cot2-gpt-4o,0.57,0.44,0.5,9,0.33,0.25,0.29,4,40,8,False
TruckLogistics,gpt-4o-mini,0.44,0.44,0.44,9,0.14,0.12,0.13,3,40,8,False
TruckLogistics,cot2-mistral-large-2411,0.43,0.33,0.38,9,0.17,0.12,0.14,3,40,8,False
TruckLogistics,o3-mini,0.57,0.44,0.5,9,0.33,0.38,0.35,10,40,8,False
TruckLogistics,mlx-community-phi-4-8bit,0.5,0.44,0.47,9,0.21,0.38,0.27,9,40,8,False
TruckLogistics,few2-gpt-5,0.5,0.44,0.47,9,0.29,0.25,0.27,2,40,8,False
TruckLogistics,cot-gpt-4o-mini,0.57,0.44,0.5,9,0.25,0.25,0.25,3,40,8,False
TruckLogistics,cot-gpt-5-mini,0.5,0.44,0.47,9,0.33,0.25,0.29,6,40,8,False
TruckLogistics,few-gpt-3.5-turbo,0.57,0.44,0.5,9,0.4,0.25,0.31,4,40,8,False
TruckLogistics,few-mlx-community-Falcon3-10B-Instruct-6bit,0.5,0.44,0.47,9,0.22,0.25,0.24,2,40,8,False
TruckLogistics,cot2-gpt-5-nano,0.57,0.44,0.5,9,0.5,0.25,0.33,5,40,8,False
TruckLogistics,cot-o3-mini,0.57,0.44,0.5,9,0.4,0.25,0.31,6,40,8,False
TruckLogistics,claude-3-7-sonnet-20250219,0.5,0.44,0.47,9,0.3,0.38,0.33,10,40,8,False
TruckLogistics,mistral-small-2506,0.57,0.44,0.5,9,0.2,0.25,0.22,2,40,8,False
TruckLogistics,few2-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.57,0.44,0.5,9,0.2,0.25,0.22,3,40,8,False
TruckLogistics,mlx-community-gemma-3-4b-it-5bit,0.57,0.44,0.5,9,0.25,0.25,0.25,5,40,8,False
TruckLogistics,few-mlx-community-Llama-3.2-3B-Instruct-4bit,0.57,0.44,0.5,9,0.18,0.25,0.21,4,40,8,False
TruckLogistics,cot2-mlx-community-Falcon3-10B-Instruct-6bit,0.5,0.44,0.47,9,0.33,0.25,0.29,4,40,8,False
TruckLogistics,deepseek-chat,0.57,0.44,0.5,9,0.25,0.25,0.25,9,40,8,False
TruckLogistics,few2-deepseek-chat,0.57,0.44,0.5,9,0.33,0.38,0.35,9,40,8,False
TruckLogistics,cot2-o3-mini,0.57,0.44,0.5,9,0.33,0.25,0.29,5,40,8,False
TruckLogistics,gpt-5-mini,0.5,0.44,0.47,9,0.3,0.38,0.33,10,40,8,False
TruckLogistics,few-claude-sonnet-4-5-20250929,0.57,0.44,0.5,9,0.33,0.38,0.35,3,40,8,False
TruckLogistics,cot-claude-3-7-sonnet-20250219,0.5,0.44,0.47,9,0.33,0.38,0.35,5,40,8,False
TruckLogistics,cot2-deepseek-chat,0.5,0.44,0.47,9,0.4,0.25,0.31,5,40,8,False
TruckLogistics,cot2-mlx-community-gemma-3-4b-it-5bit,0.57,0.44,0.5,9,0.5,0.38,0.43,3,40,8,False
TruckLogistics,cot2-gpt-5-mini,0.5,0.44,0.47,9,0.29,0.25,0.27,5,40,8,False
TruckLogistics,few-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.21,0.33,0.26,9,0.08,0.12,0.1,2,40,8,False
TruckLogistics,mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.5,0.44,0.47,9,0.22,0.25,0.24,3,40,8,False
TruckLogistics,cot-mlx-community-Llama-3.2-3B-Instruct-4bit,0.75,0.33,0.46,9,0.5,0.5,0.5,10,40,8,False
BusTransportationManagementSystem,mlx-community-Llama-3.2-3B-Instruct-4bit,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,4,True
TruckLogistics,cot-gpt-5-nano,0.57,0.44,0.5,9,0.38,0.38,0.38,7,40,8,False
HospitalHouseMD,cot2-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,6,True
TruckLogistics,few-deepseek-chat,0.57,0.44,0.5,9,0.33,0.38,0.35,10,40,8,False
TruckLogistics,cot-mistral-large-2411,0.5,0.44,0.47,9,0.33,0.38,0.35,6,40,8,False
TruckLogistics,cot2-gpt-3.5-turbo,0.75,0.33,0.46,9,0.57,0.5,0.53,4,40,8,False
TruckLogistics,cot-gpt-5,0.5,0.44,0.47,9,0.33,0.25,0.29,5,40,8,False
TruckLogistics,few-mistral-small-2506,0.57,0.44,0.5,9,0.27,0.38,0.32,6,40,8,False
TruckLogistics,few2-mlx-community-gemma-3-4b-it-5bit,0.75,0.33,0.46,9,0.5,0.25,0.33,5,40,8,False
TruckLogistics,gemini-2.5-flash,0.57,0.44,0.5,9,0.33,0.38,0.35,10,40,8,False
TruckLogistics,few2-mlx-community-Falcon3-10B-Instruct-6bit,0.75,0.33,0.46,9,0.5,0.25,0.33,5,40,8,False
TruckLogistics,gpt-5-nano,0.44,0.44,0.44,9,0.29,0.25,0.27,8,40,8,False
TruckLogistics,cot2-codestral-2508,0.33,0.44,0.38,9,0.18,0.25,0.21,4,40,8,False
TruckLogistics,cot2-gpt-4-turbo,0.57,0.44,0.5,9,0.25,0.25,0.25,4,40,8,False
TruckLogistics,cot2-claude-3-7-sonnet-20250219,0.57,0.44,0.5,9,0.33,0.25,0.29,5,40,8,False
TruckLogistics,few2-claude-3-7-sonnet-20250219,0.57,0.44,0.5,9,0.33,0.38,0.35,9,40,8,False
HospitalHouseMD,few-gpt-5-nano,0.71,0.83,0.77,6,0.57,0.67,0.62,14,30,6,False
TruckLogistics,few2-gpt-4-turbo,0.57,0.44,0.5,9,0.33,0.38,0.35,10,40,8,False
TruckLogistics,cot2-gpt-5,0.5,0.44,0.47,9,0.29,0.25,0.27,5,40,8,False
TruckLogistics,few-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.5,0.44,0.47,9,0.29,0.25,0.27,7,40,8,False
HospitalHouseMD,cot2-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,6,True
TruckLogistics,few-gpt-4-turbo,0.57,0.44,0.5,9,0.38,0.38,0.38,5,40,8,False
HospitalHouseMD,cot2-claude-sonnet-4-5-20250929,0.56,0.83,0.67,6,0.4,0.67,0.5,15,30,6,False
HospitalHouseMD,few2-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.44,0.67,0.53,6,0.17,0.33,0.22,6,30,6,False
HospitalHouseMD,cot-mlx-community-Falcon3-10B-Instruct-6bit,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,6,True
HospitalHouseMD,gpt-5,0.5,1.0,0.67,6,0.35,1.0,0.52,17,30,6,False
HospitalHouseMD,few-mlx-community-phi-4-8bit,0.71,0.83,0.77,6,0.33,0.33,0.33,6,30,6,False
HospitalHouseMD,few2-claude-sonnet-4-5-20250929,0.75,1.0,0.86,6,0.6,1.0,0.75,30,30,6,False
TruckLogistics,few-gemini-2.5-flash,0.5,0.44,0.47,9,0.3,0.38,0.33,9,40,8,False
HospitalHouseMD,few-mlx-community-gemma-3-4b-it-5bit,0.67,0.67,0.67,6,0.17,0.17,0.17,3,30,6,False
HospitalHouseMD,few-mistral-large-2411,0.62,0.83,0.71,6,0.22,0.33,0.27,10,30,6,False
HospitalHouseMD,few2-o3-mini,0.62,0.83,0.71,6,0.3,0.5,0.37,9,30,6,False
HospitalHouseMD,cot-gpt-3.5-turbo,0.56,0.83,0.67,6,0.12,0.17,0.14,3,30,6,False
HospitalHouseMD,few2-codestral-2508,0.71,0.83,0.77,6,0.33,0.5,0.4,11,30,6,False
HospitalHouseMD,cot-gpt-4-turbo,0.67,0.67,0.67,6,0.14,0.17,0.15,5,30,6,False
HospitalHouseMD,few-claude-3-7-sonnet-20250219,0.71,0.83,0.77,6,0.5,0.67,0.57,17,30,6,False
HospitalHouseMD,cot-deepseek-chat,0.56,0.83,0.67,6,0.36,0.67,0.47,14,30,6,False
HospitalHouseMD,mistral-large-2411,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,6,True
HospitalHouseMD,cot-claude-sonnet-4-5-20250929,0.5,0.83,0.62,6,0.33,0.67,0.44,11,30,6,False
HospitalHouseMD,cot2-gpt-4o-mini,0.38,0.83,0.53,6,0.27,0.5,0.35,9,30,6,False
HospitalHouseMD,few-gpt-4o-mini,0.56,0.83,0.67,6,0.25,0.33,0.29,8,30,6,False
HospitalHouseMD,few-codestral-2508,0.45,0.83,0.59,6,0.18,0.33,0.24,10,30,6,False
HospitalHouseMD,cot-mlx-community-gemma-3-4b-it-5bit,0.33,0.33,0.33,6,0,0,0,0,30,6,False
HospitalHouseMD,mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.44,0.67,0.53,6,0.08,0.17,0.11,3,30,6,False
HospitalHouseMD,cot2-gemini-2.5-flash,0.56,0.83,0.67,6,0.3,0.5,0.37,15,30,6,False
HospitalHouseMD,gpt-4o,0.5,0.83,0.62,6,0.23,0.5,0.32,12,30,6,False
HospitalHouseMD,mlx-community-Falcon3-10B-Instruct-6bit,0.44,0.67,0.53,6,0.05,0.17,0.07,4,30,6,False
HospitalHouseMD,cot-mistral-small-2506,0.5,0.83,0.62,6,0.25,0.33,0.29,6,30,6,False
HospitalHouseMD,few2-gemini-2.5-flash,0.5,0.83,0.62,6,0.27,0.5,0.35,8,30,6,False
HospitalHouseMD,claude-sonnet-4-5-20250929,0.62,0.83,0.71,6,0.4,0.67,0.5,18,30,6,False
HospitalHouseMD,few2-gpt-5-mini,0.62,0.83,0.71,6,0.33,0.67,0.44,18,30,6,False
HospitalHouseMD,cot-gemini-2.5-flash,0.75,1.0,0.86,6,0.36,0.83,0.5,8,30,6,False
HospitalHouseMD,few-o3-mini,0.56,0.83,0.67,6,0.29,0.67,0.4,16,30,6,False
HospitalHouseMD,few-gpt-5-mini,0.45,0.83,0.59,6,0.23,0.5,0.32,11,30,6,False
HospitalHouseMD,few-gpt-4o,0.56,0.83,0.67,6,0.3,0.5,0.37,7,30,6,False
HospitalHouseMD,cot2-mlx-community-phi-4-8bit,0.38,0.83,0.53,6,0.25,0.5,0.33,9,30,6,False
HospitalHouseMD,cot-codestral-2508,0.71,0.83,0.77,6,0.27,0.5,0.35,9,30,6,False
HospitalHouseMD,cot2-mlx-community-Llama-3.2-3B-Instruct-4bit,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,6,True
HospitalHouseMD,gpt-4-turbo,0.71,0.83,0.77,6,0.25,0.33,0.29,7,30,6,False
HospitalHouseMD,cot-gpt-4o,0.62,0.83,0.71,6,0.33,0.5,0.4,12,30,6,False
HospitalHouseMD,cot-mlx-community-phi-4-8bit,0.45,0.83,0.59,6,0.18,0.33,0.24,10,30,6,False
HospitalHouseMD,few-gpt-5,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,6,True
HospitalHouseMD,cot-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,6,True
HospitalHouseMD,few2-gpt-4o-mini,0.62,0.83,0.71,6,0.2,0.17,0.18,5,30,6,False
HospitalHouseMD,few2-mlx-community-phi-4-8bit,0.62,0.83,0.71,6,0.14,0.17,0.15,5,30,6,False
HospitalHouseMD,few2-mistral-large-2411,0.62,0.83,0.71,6,0.25,0.5,0.33,13,30,6,False
HospitalHouseMD,few2-gpt-4o,0.71,0.83,0.77,6,0.33,0.33,0.33,8,30,6,False
HospitalHouseMD,few2-gpt-3.5-turbo,0.4,0.67,0.5,6,0.2,0.33,0.25,8,30,6,False
HospitalHouseMD,gpt-3.5-turbo,0.44,0.67,0.53,6,0.12,0.17,0.14,5,30,6,False
HospitalHouseMD,o3-mini,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,6,True
HospitalHouseMD,few2-gpt-5-nano,0.62,0.83,0.71,6,0.14,0.17,0.15,3,30,6,False
HospitalHouseMD,cot-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.71,0.83,0.77,6,0.33,0.33,0.33,6,30,6,False
HospitalHouseMD,cot2-mistral-small-2506,0.42,0.83,0.56,6,0.15,0.33,0.21,6,30,6,False
HospitalHouseMD,codestral-2508,0.56,0.83,0.67,6,0.36,0.67,0.47,12,30,6,False
HospitalHouseMD,few2-mlx-community-Llama-3.2-3B-Instruct-4bit,0.57,0.67,0.62,6,0.09,0.17,0.12,5,30,6,False
HospitalHouseMD,cot2-mlx-community-Falcon3-10B-Instruct-6bit,0.4,0.67,0.5,6,0.11,0.17,0.13,5,30,6,False
HospitalHouseMD,cot2-gpt-5-nano,0.42,0.83,0.56,6,0.17,0.33,0.22,9,30,6,False
HospitalHouseMD,gpt-4o-mini,0.56,0.83,0.67,6,0.2,0.33,0.25,5,30,6,False
HospitalHouseMD,cot-gpt-5-mini,0.5,0.83,0.62,6,0.31,0.67,0.42,8,30,6,False
HospitalHouseMD,mistral-small-2506,0.5,0.83,0.62,6,0.18,0.33,0.24,6,30,6,False
HospitalHouseMD,claude-3-7-sonnet-20250219,0.45,0.83,0.59,6,0.23,0.5,0.32,12,30,6,False
HospitalHouseMD,cot2-gpt-4o,0.5,0.83,0.62,6,0.22,0.33,0.27,6,30,6,False
HospitalHouseMD,few2-mistral-small-2506,0.62,0.83,0.71,6,0.25,0.33,0.29,6,30,6,False
HospitalHouseMD,mlx-community-Llama-3.2-3B-Instruct-4bit,0.57,0.67,0.62,6,0.04,0.5,0.08,9,30,6,False
HospitalHouseMD,mlx-community-phi-4-8bit,0.5,0.67,0.57,6,0.14,0.17,0.15,3,30,6,False
HospitalHouseMD,deepseek-chat,0.45,0.83,0.59,6,0.21,0.5,0.3,11,30,6,False
HospitalHouseMD,few2-gpt-5,0.67,1.0,0.8,6,0.56,0.83,0.67,11,30,6,False
HospitalHouseMD,few2-deepseek-chat,0.56,0.83,0.67,6,0.33,0.67,0.44,17,30,6,False
HospitalHouseMD,cot-gpt-4o-mini,0.56,0.83,0.67,6,0.25,0.33,0.29,7,30,6,False
HospitalHouseMD,cot2-mistral-large-2411,0.45,0.83,0.59,6,0.2,0.33,0.25,7,30,6,False
HospitalHouseMD,gpt-5-mini,0.45,0.83,0.59,6,0.2,0.5,0.29,15,30,6,False
HospitalHouseMD,cot2-o3-mini,0.62,0.83,0.71,6,0.38,0.5,0.43,15,30,6,False
HospitalHouseMD,few-gpt-3.5-turbo,0.42,0.83,0.56,6,0.21,0.5,0.3,13,30,6,False
HospitalHouseMD,mlx-community-gemma-3-4b-it-5bit,0.75,0.5,0.6,6,0.5,0.17,0.25,2,30,6,False
HospitalHouseMD,few2-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.57,0.67,0.62,6,0.08,0.17,0.11,5,30,6,False
HospitalHouseMD,cot2-mlx-community-gemma-3-4b-it-5bit,0.67,0.67,0.67,6,0.14,0.17,0.15,1,30,6,False
HospitalHouseMD,few-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.4,0.67,0.5,6,0.12,0.33,0.18,2,30,6,False
HospitalHouseMD,few-mlx-community-Falcon3-10B-Instruct-6bit,0.5,0.83,0.62,6,0.09,0.17,0.12,5,30,6,False
HospitalHouseMD,few-claude-sonnet-4-5-20250929,0.75,1.0,0.86,6,0.6,1.0,0.75,29,30,6,False
HospitalHouseMD,few-mlx-community-Llama-3.2-3B-Instruct-4bit,0.5,0.67,0.57,6,0,0,0,0,30,6,False
HospitalHouseMD,cot-claude-3-7-sonnet-20250219,0.57,0.67,0.62,6,0.09,0.17,0.12,4,30,6,False
HospitalHouseMD,cot-o3-mini,0.62,0.83,0.71,6,0.22,0.33,0.27,5,30,6,False
HospitalHouseMD,cot-mistral-large-2411,0.45,0.83,0.59,6,0.09,0.17,0.12,2,30,6,False
HospitalHouseMD,mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.56,0.83,0.67,6,0.22,0.33,0.27,4,30,6,False
HospitalHouseMD,cot-mlx-community-Llama-3.2-3B-Instruct-4bit,0.57,0.67,0.62,6,0.07,0.17,0.1,3,30,6,False
HospitalHouseMD,cot2-deepseek-chat,0.42,0.83,0.56,6,0.25,0.5,0.33,13,30,6,False
HospitalHouseMD,few2-mlx-community-gemma-3-4b-it-5bit,0.8,0.67,0.73,6,0.2,0.17,0.18,4,30,6,False
HospitalHouseMD,cot2-codestral-2508,0.42,0.83,0.56,6,0.15,0.5,0.23,10,30,6,False
HospitalHouseMD,few2-mlx-community-Falcon3-10B-Instruct-6bit,0.62,0.83,0.71,6,0.14,0.17,0.15,5,30,6,False
HospitalHouseMD,cot2-gpt-3.5-turbo,0.56,0.83,0.67,6,0.22,0.33,0.27,6,30,6,False
HospitalHouseMD,cot2-gpt-5-mini,0.5,1.0,0.67,6,0.25,0.67,0.36,16,30,6,False
HospitalHouseMD,cot-gpt-5,0.6,1.0,0.75,6,0.38,0.83,0.53,7,30,6,False
HospitalHouseMD,gpt-5-nano,0.5,0.83,0.62,6,0.22,0.33,0.27,7,30,6,False
HospitalHouseMD,cot-gpt-5-nano,0.62,0.83,0.71,6,0.33,0.67,0.44,6,30,6,False
HospitalHouseMD,cot2-gpt-5,0.56,0.83,0.67,6,0.27,0.67,0.38,18,30,6,False
HospitalHouseMD,few-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.44,0.67,0.53,6,0,0,0,0,30,6,False
HospitalHouseMD,few-mistral-small-2506,0.62,0.83,0.71,6,0.2,0.33,0.25,8,30,6,False
HospitalHouseMD,gemini-2.5-flash,0.45,0.83,0.59,6,0.21,0.5,0.3,13,30,6,False
HospitalHouseMD,few2-gpt-4-turbo,0.67,0.67,0.67,6,0.29,0.33,0.31,9,30,6,False
HospitalHouseMD,few-deepseek-chat,0.56,0.83,0.67,6,0.36,0.67,0.47,15,30,6,False
